508785.44,6654523.28,oeh_ausplotsforests,28356,australia_ausplotsforests:NSFNNC007:1:NSFNNC007-4:x050878544y665452328
508788.78,6654602.27,oeh_ausplotsforests,28356,australia_ausplotsforests:NSFNNC007:1:NSFNNC007-5:x050878878y665460227
508779.88,6654578.91,oeh_ausplotsforests,28356,australia_ausplotsforests:NSFNNC007:1:NSFNNC007-6:x050877988y665457891
508770.97,6654555.55,oeh_ausplotsforests,28356,australia_ausplotsforests:NSFNNC007:1:NSFNNC007-7:x050877097y665455555
508762.07,6654532.18,oeh_ausplotsforests,28356,australia_ausplotsforests:NSFNNC007:1:NSFNNC007-8:x050876207y665453218
508765.42,6654611.17,oeh_ausplotsforests,28356,australia_ausplotsforests:NSFNNC007:1:NSFNNC007-9:x050876542y665461117
430280.95,6421030.95,oeh_ausplotsforests,28356,australia_ausplotsforests:NSFNNC008:1:NSFNNC008-1:x043028095y642103095
430336.61,6421036.06,oeh_ausplotsforests,28356,australia_ausplotsforests:NSFNNC008:1:NSFNNC008-10:x043033661y642103606
430345.7,6421059.34,oeh_ausplotsforests,28356,australia_ausplotsforests:NSFNNC008:1:NSFNNC008-11:x043034570y642105934
430354.79,6421082.63,oeh_ausplotsforests,28356,australia_ausplotsforests:NSFNNC008:1:NSFNNC008-12:x043035479y642108263
430350.81,6421003.68,oeh_ausplotsforests,28356,australia_ausplotsforests:NSFNNC008:1:NSFNNC008-13:x043035081y642100368
430359.9,6421026.97,oeh_ausplotsforests,28356,australia_ausplotsforests:NSFNNC008:1:NSFNNC008-14:x043035990y642102697
430368.99,6421050.25,oeh_ausplotsforests,28356,australia_ausplotsforests:NSFNNC008:1:NSFNNC008-15:x043036899y642105025
430378.08,6421073.54,oeh_ausplotsforests,28356,australia_ausplotsforests:NSFNNC008:1:NSFNNC008-16:x043037808y642107354
430290.04,6421054.24,oeh_ausplotsforests,28356,australia_ausplotsforests:NSFNNC008:1:NSFNNC008-2:x043029004y642105424
430299.13,6421077.53,oeh_ausplotsforests,28356,australia_ausplotsforests:NSFNNC008:1:NSFNNC008-3:x043029913y642107753
430308.22,6421100.81,oeh_ausplotsforests,28356,australia_ausplotsforests:NSFNNC008:1:NSFNNC008-4:x043030822y642110081
430304.23,6421021.86,oeh_ausplotsforests,28356,australia_ausplotsforests:NSFNNC008:1:NSFNNC008-5:x043030423y642102186
430313.32,6421045.15,oeh_ausplotsforests,28356,australia_ausplotsforests:NSFNNC008:1:NSFNNC008-6:x043031332y642104515
430322.42,6421068.44,oeh_ausplotsforests,28356,australia_ausplotsforests:NSFNNC008:1:NSFNNC008-7:x043032242y642106844
430331.51,6421091.72,oeh_ausplotsforests,28356,australia_ausplotsforests:NSFNNC008:1:NSFNNC008-8:x043033151y642109172
430327.52,6421012.77,oeh_ausplotsforests,28356,australia_ausplotsforests:NSFNNC008:1:NSFNNC008-9:x043032752y642101277
470974.03,5229207.55,warra,28355,australia_ausplotsforests:TCFTSR001:1:TCFTSR001-1:x047097403y522920755
471018.67,5229241.2,warra,28355,australia_ausplotsforests:TCFTSR001:1:TCFTSR001-10:x047101867y522924120
471014.14,5229265.79,warra,28355,australia_ausplotsforests:TCFTSR001:1:TCFTSR001-11:x047101414y522926579
471009.6,5229290.37,warra,28355,australia_ausplotsforests:TCFTSR001:1:TCFTSR001-12:x047100960y522929037
471047.79,5229221.15,warra,28355,australia_ausplotsforests:TCFTSR001:1:TCFTSR001-13:x047104779y522922115
471043.26,5229245.73,warra,28355,australia_ausplotsforests:TCFTSR001:1:TCFTSR001-14:x047104326y522924573
471038.72,5229270.32,warra,28355,australia_ausplotsforests:TCFTSR001:1:TCFTSR001-15:x047103872y522927032
471034.19,5229294.91,warra,28355,australia_ausplotsforests:TCFTSR001:1:TCFTSR001-16:x047103419y522929491
470969.5,5229232.13,warra,28355,australia_ausplotsforests:TCFTSR001:1:TCFTSR001-2:x047096950y522923213
470964.97,5229256.72,warra,28355,australia_ausplotsforests:TCFTSR001:1:TCFTSR001-3:x047096497y522925672
470960.43,5229281.31,warra,28355,australia_ausplotsforests:TCFTSR001:1:TCFTSR001-4:x047096043y522928131
470998.62,5229212.08,warra,28355,australia_ausplotsforests:TCFTSR001:1:TCFTSR001-5:x047099862y522921208
470994.08,5229236.67,warra,28355,australia_ausplotsforests:TCFTSR001:1:TCFTSR001-6:x047099408y522923667
470989.55,5229261.25,warra,28355,australia_ausplotsforests:TCFTSR001:1:TCFTSR001-7:x047098955y522926125
470985.02,5229285.84,warra,28355,australia_ausplotsforests:TCFTSR001:1:TCFTSR001-8:x047098502y522928584
471023.2,5229216.62,warra,28355,australia_ausplotsforests:TCFTSR001:1:TCFTSR001-9:x047102320y522921662
471806.62,5228485.34,warra,28355,australia_ausplotsforests:TCFTSR002:1:TCFTSR002-1:x047180662y522848534
471856.87,5228509.84,warra,28355,australia_ausplotsforests:TCFTSR002:1:TCFTSR002-10:x047185687y522850984
471857.12,5228534.84,warra,28355,australia_ausplotsforests:TCFTSR002:1:TCFTSR002-11:x047185712y522853484
471857.37,5228559.84,warra,28355,australia_ausplotsforests:TCFTSR002:1:TCFTSR002-12:x047185737y522855984
471881.62,5228484.6,warra,28355,australia_ausplotsforests:TCFTSR002:1:TCFTSR002-13:x047188162y522848460
471881.87,5228509.6,warra,28355,australia_ausplotsforests:TCFTSR002:1:TCFTSR002-14:x047188187y522850960
471882.12,5228534.59,warra,28355,australia_ausplotsforests:TCFTSR002:1:TCFTSR002-15:x047188212y522853459
471882.36,5228559.59,warra,28355,australia_ausplotsforests:TCFTSR002:1:TCFTSR002-16:x047188236y522855959
471806.87,5228510.34,warra,28355,australia_ausplotsforests:TCFTSR002:1:TCFTSR002-2:x047180687y522851034
471807.12,5228535.34,warra,28355,australia_ausplotsforests:TCFTSR002:1:TCFTSR002-3:x047180712y522853534
471807.37,5228560.34,warra,28355,australia_ausplotsforests:TCFTSR002:1:TCFTSR002-4:x047180737y522856034
471831.62,5228485.09,warra,28355,australia_ausplotsforests:TCFTSR002:1:TCFTSR002-5:x047183162y522848509
471831.87,5228510.09,warra,28355,australia_ausplotsforests:TCFTSR002:1:TCFTSR002-6:x047183187y522851009
471832.12,5228535.09,warra,28355,australia_ausplotsforests:TCFTSR002:1:TCFTSR002-7:x047183212y522853509
471832.37,5228560.09,warra,28355,australia_ausplotsforests:TCFTSR002:1:TCFTSR002-8:x047183237y522856009
471856.62,5228484.84,warra,28355,australia_ausplotsforests:TCFTSR002:1:TCFTSR002-9:x047185662y522848484
