"project","plot","subplot","survey","tree.date","family","species","pft","wsg","wsg.sd","tree","stem","x","y","z","status","allom.key","a.stem","h.t","h.t.mod","d.stem","d.stem.valid","d.ht","c.w","m.agb"
"australia_ausplotsforests","NSFNNC005","NSFNNC005-4","1","2013-10-31",NA,"Allocasuarina torulosa","EA",0.803984848484849,0.0941339098036177,"17349","1",469878.475465203,6494257.64739462,NA,1,19,0.0271716348608981,NA,18.6743388388922,0.186,1,1.3,NA,80.9284489601059
"australia_ausplotsforests","NSFNNC005","NSFNNC005-5","1","2013-10-31",NA,"Cryptocarya rigida","EA",0.561295339412361,0.0941339098036177,"17348","1",469877.268046271,6494255.75210057,NA,1,19,0.0138929081123375,NA,12.7683582487161,0.133,1,1.3,NA,34.9434123897027
"australia_ausplotsforests","NSFNNC005","NSFNNC005-5","1","2013-10-31",NA,"Cryptocarya rigida","EA",0.561295339412361,0.0941339098036177,"17347","1",469880.187571747,6494260.74072473,NA,1,19,0.0105683176866761,NA,10.8594094071527,0.116,1,1.3,NA,24.8109623481879
"australia_ausplotsforests","NSFNNC005","NSFNNC005-5","1","2013-10-31",NA,"Eucalyptus pilularis","EA",0.830092581326441,0.0941339098036177,"17345","1",469881.481306567,6494259.13565457,NA,1,19,0.263297665695524,37.8,48.4411727746103,0.579,1,1.3,NA,1389.9139962175
"australia_ausplotsforests","NSFNNC005","NSFNNC005-5","1","2013-10-31",NA,"Eucalyptus microcorys","EA",0.830092581326441,0.0941339098036177,"17344","1",469882.073482927,6494257.13332414,NA,1,19,0.0606987116600084,NA,28.1588981200687,0.278,1,1.3,NA,221.375203603389
"australia_ausplotsforests","NSFNNC005","NSFNNC005-5","1","2013-10-31",NA,"Cryptocarya rigida","EA",0.561295339412361,0.0941339098036177,"17343","1",469882.069964352,6494256.23333102,NA,1,19,0.0145267244301992,NA,13.105726555625,0.136,1,1.3,NA,36.9506626536359
"australia_ausplotsforests","NSFNNC005","NSFNNC005-5","1","2013-10-31",NA,"Synoum glandulosum subsp glandulsoum","EA",0.547,0.0941339098036177,"17342","1",469888.374216686,6494257.30869259,NA,1,19,0.0132732289614169,NA,12.4310167363931,0.13,1,1.3,NA,33.0031169845645
"australia_ausplotsforests","NSFNNC005","NSFNNC005-5","1","2013-10-31",NA,"Allocasuarina torulosa","EA",0.803984848484849,0.0941339098036177,"17341","1",469888.887896212,6494260.80671108,NA,1,19,0.0105683176866761,NA,10.8594094071527,0.116,1,1.3,NA,24.8109623481879
"australia_ausplotsforests","NSFNNC005","NSFNNC005-5","1","2013-10-31",NA,"Eucalyptus pilularis","EA",0.830092581326441,0.0941339098036177,"17340","1",469887.596507107,6494263.01177665,NA,0,19,1.49788074670324,NA,58.8542772897002,1.381,1,1.3,NA,12254.2229022159
"australia_ausplotsforests","NSFNNC005","NSFNNC005-5","1","2013-10-31",NA,"Synoum glandulosum subsp glandulsoum","EA",0.547,0.0941339098036177,"17329","1",469890.237537277,6494273.50153163,NA,1,19,0.0109358840271461,NA,11.0834730284394,0.118,1,1.3,NA,25.8960396255973
"australia_ausplotsforests","NSFNNC005","NSFNNC005-5","1","2013-10-31",NA,NA,"EA",0.721825967529722,0.127323994743174,"17330","1",469897.837870149,6494273.57181846,NA,1,19,0.0191134497044403,NA,15.3504330971837,0.156,1,1.3,NA,52.0984495550183
"australia_ausplotsforests","NSFNNC005","NSFNNC005-5","1","2013-10-31",NA,"Archontophoenix cunninghamiana","EA",0.827,0.0941339098036177,"17331","1",469898.233566612,6494272.47026306,NA,1,19,0.00967689077121996,NA,10.3002747103814,0.111,1,1.3,NA,22.2192575759325
"australia_ausplotsforests","NSFNNC005","NSFNNC005-5","1","2013-10-31",NA,"Archontophoenix cunninghamiana","EA",0.827,0.0941339098036177,"17332","1",469899.533165724,6494272.36518143,NA,1,19,0.00950331777710912,NA,10.1886515743531,0.11,1,1.3,NA,21.7214137578333
"australia_ausplotsforests","NSFNNC005","NSFNNC005-5","1","2013-10-31",NA,"Cryptocarya rigida","EA",0.561295339412361,0.0941339098036177,"17333","1",469897.221063766,6494269.27419704,NA,1,19,0.0111220233918713,NA,11.1955789649047,0.119,1,1.3,NA,26.4490693887237
"australia_ausplotsforests","NSFNNC005","NSFNNC005-5","1","2013-10-31",NA,"Cryptocarya rigida","EA",0.561295339412361,0.0941339098036177,"17334","1",469897.420671284,6494269.1734159,NA,1,19,0.00985203456165759,NA,10.4119705773894,0.112,1,1.3,NA,22.723892883201
"australia_ausplotsforests","NSFNNC005","NSFNNC005-5","1","2013-10-31",NA,"Syncarpia glomulifera subsp glabra","EA",0.7285,0.0941339098036177,"17335","1",469899.716353227,6494268.06443239,NA,1,19,0.452452959368165,42.6,54.018944465299,0.759,1,1.3,NA,2737.57616821066
"australia_ausplotsforests","NSFNNC005","NSFNNC005-5","1","2013-10-31",NA,"Synoum glandulosum subsp glandulsoum","EA",0.547,0.0941339098036177,"17336","1",469903.914757319,6494267.64801543,NA,1,19,0.00785398163397448,NA,9.07725752463356,0.1,1,1.3,NA,17.1096373565888
"australia_ausplotsforests","NSFNNC005","NSFNNC005-5","1","2013-10-31",NA,"Cryptocarya rigida","EA",0.561295339412361,0.0941339098036177,"17338","1",469907.227242587,6494270.83508953,NA,1,19,0.014957122623741,NA,13.3306176347309,0.138,1,1.3,NA,38.3264008050652
"australia_ausplotsforests","NSFNNC005","NSFNNC005-5","1","2013-10-31",NA,"Archontophoenix cunninghamiana","EA",0.827,0.0941339098036177,"17405","1",469863.343607144,6494275.10668646,NA,1,19,0.00916088417786784,NA,9.9656382866875,0.108,1,1.3,NA,20.7459768236672
"australia_ausplotsforests","NSFNNC005","NSFNNC005-5","1","2013-10-31",NA,"Allocasuarina torulosa","EA",0.803984848484849,0.0941339098036177,"17404","1",469864.66783628,6494281.30155669,NA,1,19,0.036305030103047,NA,21.7996842412346,0.215,1,1.3,NA,116.323298392183
"australia_ausplotsforests","NSFNNC005","NSFNNC005-5","1","2013-10-31",NA,"Eucalyptus microcorys","EA",0.830092581326441,0.0941339098036177,"17403","1",469864.958842074,6494279.00040141,NA,1,19,0.0109358840271461,NA,11.0834730284394,0.118,1,1.3,NA,25.8960396255973
"australia_ausplotsforests","NSFNNC005","NSFNNC005-5","1","2013-10-31",NA,"Eucalyptus pilularis","EA",0.830092581326441,0.0941339098036177,"17402","1",469864.756497886,6494278.4011879,NA,0,19,0.601320468851171,NA,56.0512949039297,0.875,1,1.3,NA,3908.66967527146
"australia_ausplotsforests","NSFNNC005","NSFNNC005-5","1","2013-10-31",NA,"Eucalyptus pilularis","EA",0.830092581326441,0.0941339098036177,"17401","1",469866.558438894,6494278.89414693,NA,1,19,0.535858317330157,56.9,55.3057103499246,0.826,1,1.3,NA,3383.44283410921
"australia_ausplotsforests","NSFNNC005","NSFNNC005-5","1","2013-10-31",NA,"Allocasuarina torulosa","EA",0.803984848484849,0.0941339098036177,"17400","1",469869.20446678,6494265.08369667,NA,1,19,0.0333291564619341,NA,20.8410543813063,0.206,1,1.3,NA,104.51155858865
"australia_ausplotsforests","NSFNNC005","NSFNNC005-5","1","2013-10-31",NA,"Schizomeria ovata","EA",0.527214285714286,0.0941339098036177,"17399","1",469867.738491133,6494273.78949448,NA,1,19,0.0271716348608981,NA,18.6743388388922,0.186,1,1.3,NA,80.9284489601059
"australia_ausplotsforests","NSFNNC005","NSFNNC005-5","1","2013-10-31",NA,"Synoum glandulosum subsp glandulsoum","EA",0.547,0.0941339098036177,"17397","1",469869.018542607,6494268.68445107,NA,1,19,0.0109358840271461,NA,11.0834730284394,0.118,1,1.3,NA,25.8960396255973
"australia_ausplotsforests","NSFNNC005","NSFNNC005-5","1","2013-10-31",NA,"Eucalyptus pilularis","EA",0.830092581326441,0.0941339098036177,"17396","1",469866.816604656,6494268.19305585,NA,1,19,0.634759581055981,53.9,56.3653887068666,0.899,1,1.3,NA,4182.68417039949
"australia_ausplotsforests","NSFNNC005","NSFNNC005-5","1","2013-10-31",NA,"Synoum glandulosum subsp glandulsoum","EA",0.547,0.0941339098036177,"17395","1",469863.213113594,6494267.30713702,NA,1,19,0.0084948665353068,NA,9.52065013976444,0.104,1,1.3,NA,18.8752314741857
"australia_ausplotsforests","NSFNNC005","NSFNNC005-5","1","2013-10-31",NA,"Archontophoenix cunninghamiana","EA",0.827,0.0941339098036177,"17394","1",469863.217023121,6494268.30712938,NA,1,19,0.00899202357273739,NA,9.85425566089153,0.107,1,1.3,NA,20.2683214737405
"australia_ausplotsforests","NSFNNC005","NSFNNC005-5","1","2013-10-31",NA,"Eucalyptus pilularis","EA",0.830092581326441,0.0941339098036177,"17393","1",469861.327202413,6494270.91453761,NA,1,19,0.0158367685667461,NA,13.7802554153565,0.142,1,1.3,NA,41.1690474852108
"australia_ausplotsforests","NSFNNC005","NSFNNC005-5","1","2013-10-31",NA,"Syncarpia glomulifera subsp glabra","EA",0.7285,0.0941339098036177,"17392","1",469862.738529344,6494273.80904211,NA,1,19,0.0471435247579318,20.5,24.9095512832794,0.245,1,1.3,NA,161.329088434652
"australia_ausplotsforests","NSFNNC005","NSFNNC005-5","1","2013-10-31",NA,"Eucalyptus pilularis","EA",0.830092581326441,0.0941339098036177,"17391","1",469857.737394697,6494273.52859204,NA,1,19,0.266033207498637,NA,48.5660907825484,0.582,1,1.3,NA,1408.01719395956
"australia_ausplotsforests","NSFNNC005","NSFNNC005-5","1","2013-10-31",NA,"Eucalyptus pilularis","EA",0.830092581326441,0.0941339098036177,"17389","1",469858.325270576,6494270.42627002,NA,1,19,0.732899008563309,56.6,57.092117505647,0.966,1,1.3,NA,5007.52964684671
"australia_ausplotsforests","NSFNNC005","NSFNNC005-5","1","2013-10-31",NA,"Eucalyptus sp.","EA",0.830092581326441,0.0941339098036177,"17388","1",469861.517818019,6494268.51377405,NA,0,19,0.0535021082887976,NA,26.5087647412423,0.261,1,1.3,NA,189.020381350508
"australia_ausplotsforests","NSFNNC005","NSFNNC005-5","1","2013-10-31",NA,"Cryptocarya rigida","EA",0.561295339412361,0.0941339098036177,"17387","1",469858.910800739,6494266.72395258,NA,1,19,0.00817128249198705,NA,9.29873810876126,0.102,1,1.3,NA,17.9794182226997
"australia_ausplotsforests","NSFNNC005","NSFNNC005-5","1","2013-10-31",NA,"Allocasuarina torulosa","EA",0.803984848484849,0.0941339098036177,"17386","1",469859.11353588,6494267.42316532,NA,1,19,0.0660519855417254,NA,29.2920446059492,0.29,1,1.3,NA,246.085141149399
"australia_ausplotsforests","NSFNNC005","NSFNNC005-5","1","2013-10-31",NA,"Eucalyptus microcorys","EA",0.830092581326441,0.0941339098036177,"17385","1",469858.106115419,6494265.52708937,NA,0,19,0.108686539443593,NA,36.2971302919302,0.372,1,1.3,NA,459.071493983072
"australia_ausplotsforests","NSFNNC005","NSFNNC005-5","1","2013-10-31",NA,"Allocasuarina torulosa","EA",0.803984848484849,0.0941339098036177,"17384","1",469856.001830988,6494264.43530778,NA,1,19,0.101787601976309,NA,35.3538199635855,0.36,1,1.3,NA,422.884986223597
"australia_ausplotsforests","NSFNNC005","NSFNNC005-5","1","2013-10-31",NA,"Cryptocarya rigida","EA",0.561295339412361,0.0941339098036177,"17383","1",469853.403414669,6494264.8454695,NA,1,19,0.0113097335529233,NA,11.3077298958322,0.12,1,1.3,NA,27.0091330810903
"australia_ausplotsforests","NSFNNC005","NSFNNC005-6","1","2013-10-31",NA,"Cryptocarya rigida","EA",0.561295339412361,0.0941339098036177,"17381","1",469854.629990285,6494271.6407261,NA,1,19,0.00865901475145687,NA,9.63175766154194,0.105,1,1.3,NA,19.3329803496971
"australia_ausplotsforests","NSFNNC005","NSFNNC005-6","1","2013-10-31",NA,"Eucalyptus microcorys","EA",0.830092581326441,0.0941339098036177,"17380","1",469852.437826153,6494273.64931178,NA,1,19,0.0102070345315132,NA,10.6355660166072,0.114,1,1.3,NA,23.7536609038722
"australia_ausplotsforests","NSFNNC005","NSFNNC005-6","1","2013-10-31",NA,"Eucalyptus pilularis","EA",0.830092581326441,0.0941339098036177,"17379","1",469849.812825047,6494267.25952546,NA,1,19,0.754296396126909,60.8,57.2194960096493,0.98,1,1.3,NA,5191.23749764813
"australia_ausplotsforests","NSFNNC005","NSFNNC005-6","1","2013-10-31",NA,"Cryptocarya rigida","EA",0.561295339412361,0.0941339098036177,"17378","1",469850.199920549,6494263.95798687,NA,1,19,0.00833228911548353,NA,9.4096422656566,0.103,1,1.3,NA,18.4240547405772
"australia_ausplotsforests","NSFNNC005","NSFNNC005-6","1","2013-10-31",NA,"Cryptocarya rigida","EA",0.561295339412361,0.0941339098036177,"17377","1",469852.298340689,6494263.54977991,NA,1,19,0.0134782178820636,NA,12.5434563292674,0.131,1,1.3,NA,33.6424897661224
"australia_ausplotsforests","NSFNNC005","NSFNNC005-6","1","2013-10-31",NA,"Synoum glandulosum subsp glandulsoum","EA",0.547,0.0941339098036177,"17376","1",469861.283415704,6494259.71462321,NA,1,19,0.00785398163397448,NA,9.07725752463356,0.1,1,1.3,NA,17.1096373565888
"australia_ausplotsforests","NSFNNC005","NSFNNC005-6","1","2013-10-31",NA,"Archontophoenix cunninghamiana","EA",0.827,0.0941339098036177,"17374","1",469854.283078247,6494259.64199066,NA,1,19,0.00865901475145687,NA,9.63175766154194,0.105,1,1.3,NA,19.3329803496971
"australia_ausplotsforests","NSFNNC005","NSFNNC005-6","1","2013-10-31",NA,"Synoum glandulosum subsp glandulsoum","EA",0.547,0.0941339098036177,"17373","1",469856.995568101,6494262.83141048,NA,1,19,0.0158367685667461,NA,13.7802554153565,0.142,1,1.3,NA,41.1690474852108
"australia_ausplotsforests","NSFNNC005","NSFNNC005-6","1","2013-10-31",NA,"Synoum glandulosum subsp glandulsoum","EA",0.547,0.0941339098036177,"17372","1",469854.367830326,6494255.74162952,NA,1,19,0.00785398163397448,NA,9.07725752463356,0.1,1,1.3,NA,17.1096373565888
"australia_ausplotsforests","NSFNNC005","NSFNNC005-6","1","2013-10-31",NA,"Synoum glandulosum subsp glandulsoum","EA",0.547,0.0941339098036177,"17371","1",469853.368228921,6494255.84553828,NA,1,19,0.0169716689128555,NA,14.3418262856058,0.147,1,1.3,NA,44.895561840381
"australia_ausplotsforests","NSFNNC005","NSFNNC005-6","1","2013-10-31",NA,"Eucalyptus pilularis","EA",0.830092581326441,0.0941339098036177,"17370","1",469856.565467796,6494255.13303314,NA,0,19,0.0380132711084365,NA,22.3274111034358,0.22,1,1.3,NA,123.216025926168
"australia_ausplotsforests","NSFNNC005","NSFNNC005-6","1","2013-10-31",NA,"Archontophoenix cunninghamiana","EA",0.827,0.0941339098036177,"17369","1",469865.571263307,6494256.59783593,NA,1,19,0.0160606070433144,NA,13.8926200641036,0.143,1,1.3,NA,41.8988634521725
"australia_ausplotsforests","NSFNNC005","NSFNNC005-6","1","2013-10-31",NA,NA,"EA",0.721825967529722,0.127323994743174,"17368","1",469865.776344165,6494257.89704409,NA,1,19,0.00985203456165759,NA,10.4119705773894,0.112,1,1.3,NA,22.723892883201
"australia_ausplotsforests","NSFNNC005","NSFNNC005-6","1","2013-10-31",NA,"Syncarpia glomulifera subsp glabra","EA",0.7285,0.0941339098036177,"17444","1",469878.55443766,6494277.84724024,NA,1,19,0.152053084433746,27.3,41.1189862900974,0.44,1,1.3,NA,698.95031761287
"australia_ausplotsforests","NSFNNC005","NSFNNC005-6","1","2013-10-31",NA,"Eucalyptus pilularis","EA",0.830092581326441,0.0941339098036177,"17443","1",469880.039179039,6494273.94140576,NA,0,19,0.120687423380306,NA,37.8070402427133,0.392,1,1.3,NA,523.394454021318
"australia_ausplotsforests","NSFNNC005","NSFNNC005-6","1","2013-10-31",NA,"Archontophoenix cunninghamiana","EA",0.827,0.0941339098036177,"17442","1",469879.34504868,6494275.44413096,NA,1,19,0.0203583057934253,NA,15.9090510956123,0.161,1,1.3,NA,56.3810030868169
"australia_ausplotsforests","NSFNNC005","NSFNNC005-6","1","2013-10-31",NA,"Eucalyptus microcorys","EA",0.830092581326441,0.0941339098036177,"17441","1",469880.750902272,6494276.93864616,NA,1,19,0.297057220351,31.9,49.8593468132157,0.615,1,1.3,NA,1616.53121259657
"australia_ausplotsforests","NSFNNC005","NSFNNC005-6","1","2013-10-31",NA,"Archontophoenix cunninghamiana","EA",0.827,0.0941339098036177,"17440","1",469882.24971795,6494276.63278416,NA,1,19,0.0257304292310638,NA,18.1257129168927,0.181,1,1.3,NA,75.5906284675823
"australia_ausplotsforests","NSFNNC005","NSFNNC005-6","1","2013-10-31",NA,"Eucalyptus microcorys","EA",0.830092581326441,0.0941339098036177,"17439","1",469883.261829844,6494279.72885094,NA,1,19,0.113411494794592,NA,36.9104065542511,0.38,1,1.3,NA,484.193472762127
"australia_ausplotsforests","NSFNNC005","NSFNNC005-6","1","2013-10-31",NA,"Synoum glandulosum subsp glandulsoum","EA",0.547,0.0941339098036177,"17437","1",469887.249679739,6494276.61323653,NA,1,19,0.00801184666481737,NA,9.18794179832924,0.101,1,1.3,NA,17.5412898402622
"australia_ausplotsforests","NSFNNC005","NSFNNC005-6","1","2013-10-31",NA,"Archontophoenix cunninghamiana","EA",0.827,0.0941339098036177,"17436","1",469888.244589711,6494275.30933693,NA,1,19,0.0116898662640076,NA,11.5321537339482,0.122,1,1.3,NA,28.1504810473356
"australia_ausplotsforests","NSFNNC005","NSFNNC005-6","1","2013-10-31",NA,"Eucalyptus pilularis","EA",0.830092581326441,0.0941339098036177,"17435","1",469888.852013228,6494277.2069767,NA,1,19,0.341083499798407,NA,51.3682878413029,0.659,1,1.3,NA,1921.89599956322
"australia_ausplotsforests","NSFNNC005","NSFNNC005-6","1","2013-10-31",NA,"Eucalyptus microcorys","EA",0.830092581326441,0.0941339098036177,"17434","1",469886.957110134,6494278.51439486,NA,0,19,0.0740229915020461,NA,30.8511389423732,0.307,1,1.3,NA,283.814968680851
"australia_ausplotsforests","NSFNNC005","NSFNNC005-6","1","2013-10-31",NA,"Allocasuarina torulosa","EA",0.803984848484849,0.0941339098036177,"17433","1",469884.973154482,6494282.62218259,NA,1,19,0.0201061929829747,NA,15.7974437064128,0.16,1,1.3,NA,55.5082123728846
"australia_ausplotsforests","NSFNNC005","NSFNNC005-6","1","2013-10-31",NA,"Eucalyptus microcorys","EA",0.830092581326441,0.0941339098036177,"17432","1",469886.470015396,6494281.81632441,NA,1,19,0.357847038197962,NA,51.8608660195648,0.675,1,1.3,NA,2040.87991574193
"australia_ausplotsforests","NSFNNC005","NSFNNC005-6","1","2013-10-31",NA,"Eucalyptus microcorys","EA",0.830092581326441,0.0941339098036177,"17431","1",469888.763742575,6494280.20734472,NA,1,19,0.0624580035460187,NA,28.5395693350519,0.282,1,1.3,NA,229.437589828216
"australia_ausplotsforests","NSFNNC005","NSFNNC005-6","1","2013-10-31",NA,"Cryptocarya rigida","EA",0.561295339412361,0.0941339098036177,"17429","1",469868.895561829,6494288.38508242,NA,1,19,0.0122718463030851,NA,11.8690467613415,0.125,1,1.3,NA,29.9159967397082
"australia_ausplotsforests","NSFNNC005","NSFNNC005-6","1","2013-10-31",NA,"Synoum glandulosum subsp glandulsoum","EA",0.547,0.0941339098036177,"17428","1",469866.777985003,6494283.89332682,NA,1,19,0.00985203456165759,NA,10.4119705773894,0.112,1,1.3,NA,22.723892883201
"australia_ausplotsforests","NSFNNC005","NSFNNC005-6","1","2013-10-31",NA,"Allocasuarina torulosa","EA",0.803984848484849,0.0941339098036177,"17427","1",469865.281515042,6494284.79918423,NA,1,19,0.0111220233918713,NA,11.1955789649047,0.119,1,1.3,NA,26.4490693887237
"australia_ausplotsforests","NSFNNC005","NSFNNC005-6","1","2013-10-31",NA,"Synoum glandulosum subsp glandulsoum","EA",0.547,0.0941339098036177,"17426","1",469860.678422574,6494284.01717417,NA,1,19,0.00833228911548353,NA,9.4096422656566,0.103,1,1.3,NA,18.4240547405772
"australia_ausplotsforests","NSFNNC005","NSFNNC005-6","1","2013-10-31",NA,"Eupomatia laurina","EA",0.578,0.0941339098036177,"17425","1",469860.093283364,6494287.81949085,NA,1,19,0.0136847775990371,NA,12.6559044317502,0.132,1,1.3,NA,34.2892454508291
"australia_ausplotsforests","NSFNNC005","NSFNNC005-6","1","2013-10-31",NA,"Allocasuarina torulosa","EA",0.803984848484849,0.0941339098036177,"17424","1",469858.99602844,6494288.52378598,NA,1,19,0.036305030103047,NA,21.7996842412346,0.215,1,1.3,NA,116.323298392183
"australia_ausplotsforests","NSFNNC005","NSFNNC005-6","1","2013-10-31",NA,"Archontophoenix cunninghamiana","EA",0.827,0.0941339098036177,"17423","1",469858.584302914,6494285.52537271,NA,1,19,0.0124689812420979,NA,11.981400617244,0.126,1,1.3,NA,30.5188840789774
"australia_ausplotsforests","NSFNNC005","NSFNNC005-6","1","2013-10-31",NA,"Eucalyptus pilularis","EA",0.830092581326441,0.0941339098036177,"17422","1",469857.189395999,6494286.83083612,NA,1,19,0.255175863287831,NA,48.0587955547784,0.57,1,1.3,NA,1336.44608544623
"australia_ausplotsforests","NSFNNC005","NSFNNC005-6","1","2013-10-31",NA,"Allocasuarina torulosa","EA",0.803984848484849,0.0941339098036177,"17420","1",469853.298417717,6494289.1460657,NA,1,19,0.0213824649984955,NA,16.3548406412038,0.165,1,1.3,NA,59.9543364792025
"australia_ausplotsforests","NSFNNC005","NSFNNC005-6","1","2013-10-31",NA,"Cissus hypoglauca","EA",0.721825967529722,0.127323994743174,"17419","1",469852.304680603,6494290.749963,NA,1,19,0.00865901475145687,NA,9.63175766154194,0.105,1,1.3,NA,19.3329803496971
"australia_ausplotsforests","NSFNNC005","NSFNNC005-6","1","2013-10-31",NA,"Allocasuarina torulosa","EA",0.803984848484849,0.0941339098036177,"17418","1",469850.7953092,6494288.35584563,NA,1,19,0.0232352192659501,NA,17.132219619042,0.172,1,1.3,NA,66.5279338318293
"australia_ausplotsforests","NSFNNC005","NSFNNC005-6","1","2013-10-31",NA,"Eucalyptus microcorys","EA",0.830092581326441,0.0941339098036177,"17417","1",469853.579649692,6494284.34492952,NA,1,19,0.591737825859559,38.2,55.9536726457924,0.868,1,1.3,NA,3830.84161422544
"australia_ausplotsforests","NSFNNC005","NSFNNC005-7","1","2013-10-31",NA,"Archontophoenix cunninghamiana","EA",0.827,0.0941339098036177,"17416","1",469850.579672619,6494284.35665811,NA,1,19,0.0243284935093994,NA,17.5746664907738,0.176,1,1.3,NA,70.4700411107662
"australia_ausplotsforests","NSFNNC005","NSFNNC005-7","1","2013-10-31",NA,"Eucalyptus sp.","EA",0.830092581326441,0.0941339098036177,"17415","1",469851.560899244,6494279.55278526,NA,0,19,1.85057478755115,NA,59.0001244719568,1.535,1,1.3,NA,15968.2082445967
"australia_ausplotsforests","NSFNNC005","NSFNNC005-7","1","2013-10-31",NA,"Allocasuarina torulosa","EA",0.803984848484849,0.0941339098036177,"17413","1",469855.270644787,6494282.0383009,NA,1,19,0.0109358840271461,NA,11.0834730284394,0.118,1,1.3,NA,25.8960396255973
"australia_ausplotsforests","NSFNNC005","NSFNNC005-7","1","2013-10-31",NA,"Eucalyptus sp.","EA",0.830092581326441,0.0941339098036177,"17412","1",469856.969849889,6494281.83165624,NA,0,19,1.92853655084264,NA,59.0184960706203,1.567,1,1.3,NA,16814.8722372235
"australia_ausplotsforests","NSFNNC005","NSFNNC005-7","1","2013-10-31",NA,"Cryptocarya rigida","EA",0.561295339412361,0.0941339098036177,"17411","1",469855.658913147,6494279.03676002,NA,1,19,0.00933131557932508,NA,10.0771048542606,0.109,1,1.3,NA,21.2303305224546
"australia_ausplotsforests","NSFNNC005","NSFNNC005-7","1","2013-10-31",NA,"Synoum glandulosum subsp glandulsoum","EA",0.547,0.0941339098036177,"17410","1",469855.145624575,6494275.63874077,NA,1,19,0.0132732289614169,NA,12.4310167363931,0.13,1,1.3,NA,33.0031169845645
"australia_ausplotsforests","NSFNNC005","NSFNNC005-7","1","2013-10-31",NA,"Allocasuarina torulosa","EA",0.803984848484849,0.0941339098036177,"17409","1",469858.741687535,6494274.62467411,NA,1,19,0.0283528736986479,NA,19.1113707040589,0.19,1,1.3,NA,85.3571333895352
"australia_ausplotsforests","NSFNNC005","NSFNNC005-7","1","2013-10-31",NA,"Archontophoenix cunninghamiana","EA",0.827,0.0941339098036177,"17408","1",469858.063586239,6494280.22736798,NA,1,19,0.00801184666481737,NA,9.18794179832924,0.101,1,1.3,NA,17.5412898402622
"australia_ausplotsforests","NSFNNC005","NSFNNC005-7","1","2013-10-31",NA,"Synoum glandulosum subsp glandulsoum","EA",0.547,0.0941339098036177,"17407","1",469860.451448362,6494277.11800881,NA,1,19,0.0179078635236252,14.7,14.7905161418985,0.151,1,1.3,NA,48.0174486563846
"australia_ausplotsforests","NSFNNC005","NSFNNC005-7","1","2013-10-31",NA,"Eucalyptus microcorys","EA",0.830092581326441,0.0941339098036177,"17451","1",469869.545123574,6494275.48244433,NA,1,19,0.0143138815279185,NA,12.9932720195952,0.135,1,1.3,NA,36.2740929035463
"australia_ausplotsforests","NSFNNC005","NSFNNC005-7","1","2013-10-31",NA,"Cryptocarya rigida","EA",0.561295339412361,0.0941339098036177,"17449","1",469874.962284227,6494279.86129926,NA,1,19,0.00899202357273739,NA,9.85425566089153,0.107,1,1.3,NA,20.2683214737405
"australia_ausplotsforests","NSFNNC005","NSFNNC005-7","1","2013-10-31",NA,"Cryptocarya rigida","EA",0.561295339412361,0.0941339098036177,"17448","1",469875.962276585,6494279.85738973,NA,1,19,0.010028749148422,NA,10.5237355410349,0.113,1,1.3,NA,23.2353504482867
"australia_ausplotsforests","NSFNNC005","NSFNNC005-7","1","2013-10-31",NA,"Allocasuarina torulosa","EA",0.803984848484849,0.0941339098036177,"17447","1",469877.869690167,6494281.74994711,NA,1,19,0.143872377163798,NA,40.3315622625992,0.428,1,1.3,NA,652.192803354791
"australia_ausplotsforests","NSFNNC005","NSFNNC005-7","1","2013-10-31",NA,"Archontophoenix cunninghamiana","EA",0.827,0.0941339098036177,"17446","1",469877.244282823,6494275.2523425,NA,1,19,0.00882473376393373,NA,9.74296081988347,0.106,1,1.3,NA,19.7973331413764
"australia_ausplotsforests","NSFNNC005","NSFNNC005-7","1","2013-10-31",NA,"Synoum glandulosum subsp glandulsoum","EA",0.547,0.0941339098036177,"17453","1",469874.282228167,6494284.96399695,NA,1,19,0.0254469004940773,NA,18.0156910869192,0.18,1,1.3,NA,74.5492291988259
"australia_ausplotsforests","NSFNNC005","NSFNNC005-7","1","2013-10-31",NA,"Eucalyptus sp.","EA",0.830092581326441,0.0941339098036177,"17485","1",469900.779288979,6494284.16039982,NA,0,19,1.71568972157111,NA,58.958844082397,1.478,1,1.3,NA,14524.6470409669
"australia_ausplotsforests","NSFNNC005","NSFNNC005-7","1","2013-10-31",NA,"Eucalyptus microcorys","EA",0.830092581326441,0.0941339098036177,"17483","1",469899.689462157,6494286.76468043,NA,1,19,0.0105683176866761,NA,10.8594094071527,0.116,1,1.3,NA,24.8109623481879
"australia_ausplotsforests","NSFNNC005","NSFNNC005-7","1","2013-10-31",NA,"Allocasuarina torulosa","EA",0.803984848484849,0.0941339098036177,"17482","1",469898.290254761,6494286.97015224,NA,1,19,0.01674154725098,NA,14.2295673475622,0.146,1,1.3,NA,44.1347179530231
"australia_ausplotsforests","NSFNNC005","NSFNNC005-7","1","2013-10-31",NA,"Eucalyptus microcorys","EA",0.830092581326441,0.0941339098036177,"17481","1",469897.485960395,6494285.87328827,NA,1,19,0.0084948665353068,NA,9.52065013976444,0.104,1,1.3,NA,18.8752314741857
