"LastName","FirstName","DatasetID","Dataset","SpeciesName","AccSpeciesID","AccSpeciesName","ObservationID","ObsDataID","TraitID","TraitName","DataID","DataName","OriglName","OrigValueStr","OrigUnitStr","ValueKindName","OrigUncertaintyStr","UncertaintyName","Replicates","StdValue","UnitName","RelUncertaintyPercent","OrigObsDataID","ErrorRisk","Reference","genus","family","species"
"Zanne","Amy",61,"Global Wood Density Database","Zygogynum whiteana",60603,"Zygogynum whiteana",753059,3368584,4,"Stem dry mass per stem fresh volume (stem specific density, SSD, wood density)",4,"Wood density; stem specific density","WSG (g/cm^3)",0.512295,"g/cm^3","Single",NA,NA,NA,0.512295,"mg/mm3",NA,NA,0.544655,"Chave, J., D. Coomes, S. Jansen, S. L. Lewis, N. G. Swenson, and A. E. Zanne. 2009. Towards a world wide wood economics spectrum. Ecology Letters 12:351-366.","Zygogynum","Winteraceae","Zygogynum sp."
"Zanne","Amy",61,"Global Wood Density Database","Zygogynum semecarpoides",57637,"Zygogynum semecarpoides",753058,3368582,4,"Stem dry mass per stem fresh volume (stem specific density, SSD, wood density)",4,"Wood density; stem specific density","WSG (g/cm^3)",0.512295,"g/cm^3","Single",NA,NA,NA,0.512295,"mg/mm3",NA,3368580,0.544655,"Chave, J., D. Coomes, S. Jansen, S. L. Lewis, N. G. Swenson, and A. E. Zanne. 2009. Towards a world wide wood economics spectrum. Ecology Letters 12:351-366.","Zygogynum","Winteraceae","Zygogynum semecarpoides"
"Zanne","Amy",61,"Global Wood Density Database","Zygogynum semecarpoides",57637,"Zygogynum semecarpoides",753057,3368580,4,"Stem dry mass per stem fresh volume (stem specific density, SSD, wood density)",4,"Wood density; stem specific density","WSG (g/cm^3)",0.512295,"g/cm^3","Single",NA,NA,NA,0.512295,"mg/mm3",NA,3368576,0.544655,"Chave, J., D. Coomes, S. Jansen, S. L. Lewis, N. G. Swenson, and A. E. Zanne. 2009. Towards a world wide wood economics spectrum. Ecology Letters 12:351-366.","Zygogynum","Winteraceae","Zygogynum semecarpoides"
"Zanne","Amy",61,"Global Wood Density Database","Zygogynum semecarpoides",57637,"Zygogynum semecarpoides",753056,3368578,4,"Stem dry mass per stem fresh volume (stem specific density, SSD, wood density)",4,"Wood density; stem specific density","WSG (g/cm^3)",0.461496,"g/cm^3","Single",NA,NA,NA,0.461496,"mg/mm3",NA,3368574,0.684925,"Chave, J., D. Coomes, S. Jansen, S. L. Lewis, N. G. Swenson, and A. E. Zanne. 2009. Towards a world wide wood economics spectrum. Ecology Letters 12:351-366.","Zygogynum","Winteraceae","Zygogynum semecarpoides"
"Zanne","Amy",61,"Global Wood Density Database","Zygogynum semecarpoides",57637,"Zygogynum semecarpoides",753055,3368576,4,"Stem dry mass per stem fresh volume (stem specific density, SSD, wood density)",4,"Wood density; stem specific density","WSG (g/cm^3)",0.512295,"g/cm^3","Single",NA,NA,NA,0.512295,"mg/mm3",NA,NA,0.544655,"Chave, J., D. Coomes, S. Jansen, S. L. Lewis, N. G. Swenson, and A. E. Zanne. 2009. Towards a world wide wood economics spectrum. Ecology Letters 12:351-366.","Zygogynum","Winteraceae","Zygogynum semecarpoides"
"Zanne","Amy",61,"Global Wood Density Database","Zygogynum semecarpoides",57637,"Zygogynum semecarpoides",753054,3368574,4,"Stem dry mass per stem fresh volume (stem specific density, SSD, wood density)",4,"Wood density; stem specific density","WSG (g/cm^3)",0.461496,"g/cm^3","Single",NA,NA,NA,0.461496,"mg/mm3",NA,NA,0.684925,"Chave, J., D. Coomes, S. Jansen, S. L. Lewis, N. G. Swenson, and A. E. Zanne. 2009. Towards a world wide wood economics spectrum. Ecology Letters 12:351-366.","Zygogynum","Winteraceae","Zygogynum semecarpoides"
"Zanne","Amy",61,"Global Wood Density Database","Zygia selloi",57629,"Zygia selloi",753053,3368572,4,"Stem dry mass per stem fresh volume (stem specific density, SSD, wood density)",4,"Wood density; stem specific density","WSG (g/cm^3)",1.331,"g/cm^3","Single",NA,NA,NA,1.331,"mg/mm3",NA,NA,3.67088,"Chave, J., D. Coomes, S. Jansen, S. L. Lewis, N. G. Swenson, and A. E. Zanne. 2009. Towards a world wide wood economics spectrum. Ecology Letters 12:351-366.","Zygia","Fabaceae","Zygia selloi"
"Zanne","Amy",61,"Global Wood Density Database","Zygia racemosa",57627,"Zygia racemosa",753052,3368570,4,"Stem dry mass per stem fresh volume (stem specific density, SSD, wood density)",4,"Wood density; stem specific density","WSG (g/cm^3)",0.748,"g/cm^3","Single",NA,NA,NA,0.748,"mg/mm3",NA,NA,0.812969,"Chave, J., D. Coomes, S. Jansen, S. L. Lewis, N. G. Swenson, and A. E. Zanne. 2009. Towards a world wide wood economics spectrum. Ecology Letters 12:351-366.","Zygia","Fabaceae","Zygia racemosa"
"Zanne","Amy",61,"Global Wood Density Database","Zygia longifolia",57626,"Zygia longifolia",753051,3368568,4,"Stem dry mass per stem fresh volume (stem specific density, SSD, wood density)",4,"Wood density; stem specific density","WSG (g/cm^3)",0.71,"g/cm^3","Single",NA,NA,NA,0.71,"mg/mm3",NA,NA,0.651253,"Chave, J., D. Coomes, S. Jansen, S. L. Lewis, N. G. Swenson, and A. E. Zanne. 2009. Towards a world wide wood economics spectrum. Ecology Letters 12:351-366.","Zygia","Fabaceae","Zygia longifolia"
"Zanne","Amy",61,"Global Wood Density Database","Zygia latifolia",57625,"Zygia latifolia",753050,3368566,4,"Stem dry mass per stem fresh volume (stem specific density, SSD, wood density)",4,"Wood density; stem specific density","WSG (g/cm^3)",0.73,"g/cm^3","Single",NA,NA,NA,0.73,"mg/mm3",NA,NA,0.737417,"Chave, J., D. Coomes, S. Jansen, S. L. Lewis, N. G. Swenson, and A. E. Zanne. 2009. Towards a world wide wood economics spectrum. Ecology Letters 12:351-366.","Zygia","Fabaceae","Zygia latifolia"
"Zanne","Amy",61,"Global Wood Density Database","Zygia latifolia",57625,"Zygia latifolia",753049,3368564,4,"Stem dry mass per stem fresh volume (stem specific density, SSD, wood density)",4,"Wood density; stem specific density","WSG (g/cm^3)",0.77,"g/cm^3","Single",NA,NA,NA,0.77,"mg/mm3",NA,NA,0.902879,"Chave, J., D. Coomes, S. Jansen, S. L. Lewis, N. G. Swenson, and A. E. Zanne. 2009. Towards a world wide wood economics spectrum. Ecology Letters 12:351-366.","Zygia","Fabaceae","Zygia latifolia"
"Zanne","Amy",61,"Global Wood Density Database","Zygia juruana",57623,"Zygia juruana",753048,3368562,4,"Stem dry mass per stem fresh volume (stem specific density, SSD, wood density)",4,"Wood density; stem specific density","WSG (g/cm^3)",0.690115326,"g/cm^3","Single",NA,NA,NA,0.690115326,"mg/mm3",NA,NA,0.563146,"Chave, J., D. Coomes, S. Jansen, S. L. Lewis, N. G. Swenson, and A. E. Zanne. 2009. Towards a world wide wood economics spectrum. Ecology Letters 12:351-366.","Zygia","Fabaceae","Zygia juruana"
"Zanne","Amy",61,"Global Wood Density Database","Zygia coccinea",57620,"Zygia coccinea",753047,3368560,4,"Stem dry mass per stem fresh volume (stem specific density, SSD, wood density)",4,"Wood density; stem specific density","WSG (g/cm^3)",0.69,"g/cm^3","Single",NA,NA,NA,0.69,"mg/mm3",NA,8971627,0.562628,"Chave, J., D. Coomes, S. Jansen, S. L. Lewis, N. G. Swenson, and A. E. Zanne. 2009. Towards a world wide wood economics spectrum. Ecology Letters 12:351-366.","Zygia","Leguminosae","Zygia coccinea"
"Zanne","Amy",61,"Global Wood Density Database","Zuelania guidonia",57616,"Zuelania guidonia",753046,3368558,4,"Stem dry mass per stem fresh volume (stem specific density, SSD, wood density)",4,"Wood density; stem specific density","WSG (g/cm^3)",0.55,"g/cm^3","Single",NA,NA,NA,0.55,"mg/mm3",NA,NA,0.532551,"Chave, J., D. Coomes, S. Jansen, S. L. Lewis, N. G. Swenson, and A. E. Zanne. 2009. Towards a world wide wood economics spectrum. Ecology Letters 12:351-366.","Zuelania","Salicaceae","Zuelania guidonia"
"Zanne","Amy",61,"Global Wood Density Database","Zuelania guidonia",57616,"Zuelania guidonia",753045,3368556,4,"Stem dry mass per stem fresh volume (stem specific density, SSD, wood density)",4,"Wood density; stem specific density","WSG (g/cm^3)",0.56256,"g/cm^3","Single",NA,NA,NA,0.56256,"mg/mm3",NA,NA,0.435401,"Chave, J., D. Coomes, S. Jansen, S. L. Lewis, N. G. Swenson, and A. E. Zanne. 2009. Towards a world wide wood economics spectrum. Ecology Letters 12:351-366.","Zuelania","Salicaceae","Zuelania guidonia"
"Zanne","Amy",61,"Global Wood Density Database","Zuelania guidonia",57616,"Zuelania guidonia",753044,3368554,4,"Stem dry mass per stem fresh volume (stem specific density, SSD, wood density)",4,"Wood density; stem specific density","WSG (g/cm^3)",0.55,"g/cm^3","Single",NA,NA,NA,0.55,"mg/mm3",NA,NA,0.532551,"Chave, J., D. Coomes, S. Jansen, S. L. Lewis, N. G. Swenson, and A. E. Zanne. 2009. Towards a world wide wood economics spectrum. Ecology Letters 12:351-366.","Zuelania","Salicaceae","Zuelania guidonia"
"Zanne","Amy",61,"Global Wood Density Database","Zollernia paraensis",57586,"Zollernia paraensis",753043,3368552,4,"Stem dry mass per stem fresh volume (stem specific density, SSD, wood density)",4,"Wood density; stem specific density","WSG (g/cm^3)",0.95,"g/cm^3","Single",NA,NA,NA,0.95,"mg/mm3",NA,NA,1.73288,"Chave, J., D. Coomes, S. Jansen, S. L. Lewis, N. G. Swenson, and A. E. Zanne. 2009. Towards a world wide wood economics spectrum. Ecology Letters 12:351-366.","Zollernia","Fabaceae","Zollernia paraensis"
"Zanne","Amy",61,"Global Wood Density Database","Zollernia paraensis",57586,"Zollernia paraensis",753042,3368550,4,"Stem dry mass per stem fresh volume (stem specific density, SSD, wood density)",4,"Wood density; stem specific density","WSG (g/cm^3)",1.05,"g/cm^3","Single",NA,NA,NA,1.05,"mg/mm3",NA,NA,2.1635,"Chave, J., D. Coomes, S. Jansen, S. L. Lewis, N. G. Swenson, and A. E. Zanne. 2009. Towards a world wide wood economics spectrum. Ecology Letters 12:351-366.","Zollernia","Fabaceae","Zollernia paraensis"
"Zanne","Amy",61,"Global Wood Density Database","Zollernia paraensis",57586,"Zollernia paraensis",753041,3368548,4,"Stem dry mass per stem fresh volume (stem specific density, SSD, wood density)",4,"Wood density; stem specific density","WSG (g/cm^3)",0.97,"g/cm^3","Single",NA,NA,NA,0.97,"mg/mm3",NA,NA,1.82252,"Chave, J., D. Coomes, S. Jansen, S. L. Lewis, N. G. Swenson, and A. E. Zanne. 2009. Towards a world wide wood economics spectrum. Ecology Letters 12:351-366.","Zollernia","Fabaceae","Zollernia paraensis"
"Zanne","Amy",61,"Global Wood Density Database","Zollernia latifolia",57585,"Zollernia latifolia",753040,3368546,4,"Stem dry mass per stem fresh volume (stem specific density, SSD, wood density)",4,"Wood density; stem specific density","WSG (g/cm^3)",0.99,"g/cm^3","Single",NA,NA,NA,0.99,"mg/mm3",NA,NA,1.91033,"Chave, J., D. Coomes, S. Jansen, S. L. Lewis, N. G. Swenson, and A. E. Zanne. 2009. Towards a world wide wood economics spectrum. Ecology Letters 12:351-366.","Zollernia","Fabaceae","Zollernia latifolia"
"Zanne","Amy",61,"Global Wood Density Database","Zollernia ilicifolia",57584,"Zollernia ilicifolia",753039,3368544,4,"Stem dry mass per stem fresh volume (stem specific density, SSD, wood density)",4,"Wood density; stem specific density","WSG (g/cm^3)",1.05,"g/cm^3","Single",NA,NA,NA,1.05,"mg/mm3",NA,NA,2.1635,"Chave, J., D. Coomes, S. Jansen, S. L. Lewis, N. G. Swenson, and A. E. Zanne. 2009. Towards a world wide wood economics spectrum. Ecology Letters 12:351-366.","Zollernia","Fabaceae","Zollernia ilicifolia"
"Zanne","Amy",61,"Global Wood Density Database","Ziziphus xylopyrus",57579,"Ziziphus xylopyrus",753038,3368542,4,"Stem dry mass per stem fresh volume (stem specific density, SSD, wood density)",4,"Wood density; stem specific density","WSG (g/cm^3)",0.66297,"g/cm^3","Single",NA,NA,NA,0.66297,"mg/mm3",NA,NA,0.646246,"Chave, J., D. Coomes, S. Jansen, S. L. Lewis, N. G. Swenson, and A. E. Zanne. 2009. Towards a world wide wood economics spectrum. Ecology Letters 12:351-366.","Ziziphus","Rhamnaceae","Ziziphus xylopyrus"
"Zanne","Amy",61,"Global Wood Density Database","Ziziphus thyrsiflora",57578,"Ziziphus thyrsiflora",753037,3368540,4,"Stem dry mass per stem fresh volume (stem specific density, SSD, wood density)",4,"Wood density; stem specific density","WSG (g/cm^3)",0.88,"g/cm^3","Single",NA,NA,NA,0.88,"mg/mm3",NA,NA,1.48811,"Chave, J., D. Coomes, S. Jansen, S. L. Lewis, N. G. Swenson, and A. E. Zanne. 2009. Towards a world wide wood economics spectrum. Ecology Letters 12:351-366.","Ziziphus","Rhamnaceae","Ziziphus thyrsiflora"
"Zanne","Amy",61,"Global Wood Density Database","Ziziphus talanai",57577,"Ziziphus talanai",753036,3368538,4,"Stem dry mass per stem fresh volume (stem specific density, SSD, wood density)",4,"Wood density; stem specific density","WSG (g/cm^3)",0.82,"g/cm^3","Single",NA,NA,NA,0.82,"mg/mm3",NA,NA,1.18428,"Chave, J., D. Coomes, S. Jansen, S. L. Lewis, N. G. Swenson, and A. E. Zanne. 2009. Towards a world wide wood economics spectrum. Ecology Letters 12:351-366.","Ziziphus","Rhamnaceae","Ziziphus talanai"
"Zanne","Amy",61,"Global Wood Density Database","Ziziphus sp",60590,"Ziziphus sp",753035,3368536,4,"Stem dry mass per stem fresh volume (stem specific density, SSD, wood density)",4,"Wood density; stem specific density","WSG (g/cm^3)",0.6,"g/cm^3","Single",NA,NA,NA,0.6,"mg/mm3",NA,NA,1.28193,"Chave, J., D. Coomes, S. Jansen, S. L. Lewis, N. G. Swenson, and A. E. Zanne. 2009. Towards a world wide wood economics spectrum. Ecology Letters 12:351-366.","Ziziphus","Rhamnaceae","Ziziphus sp."
"Zanne","Amy",61,"Global Wood Density Database","Ziziphus rugosa",57572,"Ziziphus rugosa",753034,3368534,4,"Stem dry mass per stem fresh volume (stem specific density, SSD, wood density)",4,"Wood density; stem specific density","WSG (g/cm^3)",0.61992,"g/cm^3","Single",NA,NA,NA,0.61992,"mg/mm3",NA,NA,1.07389,"Chave, J., D. Coomes, S. Jansen, S. L. Lewis, N. G. Swenson, and A. E. Zanne. 2009. Towards a world wide wood economics spectrum. Ecology Letters 12:351-366.","Ziziphus","Rhamnaceae","Ziziphus rugosa"
"Zanne","Amy",61,"Global Wood Density Database","Ziziphus mucronata",57561,"Ziziphus mucronata",753033,3368532,4,"Stem dry mass per stem fresh volume (stem specific density, SSD, wood density)",4,"Wood density; stem specific density","WSG (g/cm^3)",0.75768,"g/cm^3","Single",NA,NA,NA,0.75768,"mg/mm3",NA,NA,0.852851,"Chave, J., D. Coomes, S. Jansen, S. L. Lewis, N. G. Swenson, and A. E. Zanne. 2009. Towards a world wide wood economics spectrum. Ecology Letters 12:351-366.","Ziziphus","Rhamnaceae","Ziziphus mucronata"
"Zanne","Amy",61,"Global Wood Density Database","Ziziphus mistol",57560,"Ziziphus mistol",753032,3368530,4,"Stem dry mass per stem fresh volume (stem specific density, SSD, wood density)",4,"Wood density; stem specific density","WSG (g/cm^3)",1.02,"g/cm^3","Single",NA,NA,NA,1.02,"mg/mm3",NA,NA,2.12333,"Chave, J., D. Coomes, S. Jansen, S. L. Lewis, N. G. Swenson, and A. E. Zanne. 2009. Towards a world wide wood economics spectrum. Ecology Letters 12:351-366.","Ziziphus","Rhamnaceae","Ziziphus mistol"
"Zanne","Amy",61,"Global Wood Density Database","Ziziphus mistol",57560,"Ziziphus mistol",753031,3368528,4,"Stem dry mass per stem fresh volume (stem specific density, SSD, wood density)",4,"Wood density; stem specific density","WSG (g/cm^3)",0.817,"g/cm^3","Single",NA,NA,NA,0.817,"mg/mm3",NA,NA,1.16851,"Chave, J., D. Coomes, S. Jansen, S. L. Lewis, N. G. Swenson, and A. E. Zanne. 2009. Towards a world wide wood economics spectrum. Ecology Letters 12:351-366.","Ziziphus","Rhamnaceae","Ziziphus mistol"
"Zanne","Amy",61,"Global Wood Density Database","Ziziphus mistol",57560,"Ziziphus mistol",753030,3368526,4,"Stem dry mass per stem fresh volume (stem specific density, SSD, wood density)",4,"Wood density; stem specific density","WSG (g/cm^3)",0.774,"g/cm^3","Single",NA,NA,NA,0.774,"mg/mm3",NA,NA,1.02477,"Chave, J., D. Coomes, S. Jansen, S. L. Lewis, N. G. Swenson, and A. E. Zanne. 2009. Towards a world wide wood economics spectrum. Ecology Letters 12:351-366.","Ziziphus","Rhamnaceae","Ziziphus mistol"
"Zanne","Amy",61,"Global Wood Density Database","Ziziphus mauritiana",57557,"Ziziphus mauritiana",753029,3368524,4,"Stem dry mass per stem fresh volume (stem specific density, SSD, wood density)",4,"Wood density; stem specific density","WSG (g/cm^3)",0.59,"g/cm^3","Single",NA,NA,NA,0.59,"mg/mm3",NA,NA,1.38898,"Chave, J., D. Coomes, S. Jansen, S. L. Lewis, N. G. Swenson, and A. E. Zanne. 2009. Towards a world wide wood economics spectrum. Ecology Letters 12:351-366.","Ziziphus","Rhamnaceae","Ziziphus mauritiana"
"Zanne","Amy",61,"Global Wood Density Database","Ziziphus mauritiana",57557,"Ziziphus mauritiana",753028,3368522,4,"Stem dry mass per stem fresh volume (stem specific density, SSD, wood density)",4,"Wood density; stem specific density","WSG (g/cm^3)",0.57687,"g/cm^3","Single",NA,NA,NA,0.57687,"mg/mm3",NA,NA,1.53233,"Chave, J., D. Coomes, S. Jansen, S. L. Lewis, N. G. Swenson, and A. E. Zanne. 2009. Towards a world wide wood economics spectrum. Ecology Letters 12:351-366.","Ziziphus","Rhamnaceae","Ziziphus mauritiana"
"Zanne","Amy",61,"Global Wood Density Database","Ziziphus mauritiana",57557,"Ziziphus mauritiana",753027,3368520,4,"Stem dry mass per stem fresh volume (stem specific density, SSD, wood density)",4,"Wood density; stem specific density","WSG (g/cm^3)",0.5833275,"g/cm^3","Single",NA,NA,NA,0.5833275,"mg/mm3",NA,NA,1.46143,"Chave, J., D. Coomes, S. Jansen, S. L. Lewis, N. G. Swenson, and A. E. Zanne. 2009. Towards a world wide wood economics spectrum. Ecology Letters 12:351-366.","Ziziphus","Rhamnaceae","Ziziphus mauritiana"
"Zanne","Amy",61,"Global Wood Density Database","Ziziphus mauritiana",57557,"Ziziphus mauritiana",753026,3368518,4,"Stem dry mass per stem fresh volume (stem specific density, SSD, wood density)",4,"Wood density; stem specific density","WSG (g/cm^3)",0.6952575,"g/cm^3","Single",NA,NA,NA,0.6952575,"mg/mm3",NA,NA,1.2257,"Chave, J., D. Coomes, S. Jansen, S. L. Lewis, N. G. Swenson, and A. E. Zanne. 2009. Towards a world wide wood economics spectrum. Ecology Letters 12:351-366.","Ziziphus","Rhamnaceae","Ziziphus mauritiana"
"Zanne","Amy",61,"Global Wood Density Database","Ziziphus jujuba",57554,"Ziziphus jujuba",753025,3368516,4,"Stem dry mass per stem fresh volume (stem specific density, SSD, wood density)",4,"Wood density; stem specific density","WSG (g/cm^3)",0.92,"g/cm^3","Single",NA,NA,NA,0.92,"mg/mm3",NA,NA,1.67937,"Chave, J., D. Coomes, S. Jansen, S. L. Lewis, N. G. Swenson, and A. E. Zanne. 2009. Towards a world wide wood economics spectrum. Ecology Letters 12:351-366.","Ziziphus","Rhamnaceae","Ziziphus jujuba"
"Zanne","Amy",61,"Global Wood Density Database","Ziziphus jujuba",57554,"Ziziphus jujuba",753024,3368514,4,"Stem dry mass per stem fresh volume (stem specific density, SSD, wood density)",4,"Wood density; stem specific density","WSG (g/cm^3)",0.68,"g/cm^3","Single",NA,NA,NA,0.68,"mg/mm3",NA,NA,1.40781,"Chave, J., D. Coomes, S. Jansen, S. L. Lewis, N. G. Swenson, and A. E. Zanne. 2009. Towards a world wide wood economics spectrum. Ecology Letters 12:351-366.","Ziziphus","Rhamnaceae","Ziziphus jujuba"
"Zanne","Amy",61,"Global Wood Density Database","Ziziphus itacaiunensis",57552,"Ziziphus itacaiunensis",753023,3368512,4,"Stem dry mass per stem fresh volume (stem specific density, SSD, wood density)",4,"Wood density; stem specific density","WSG (g/cm^3)",0.8,"g/cm^3","Single",NA,NA,NA,0.8,"mg/mm3",NA,NA,1.07804,"Chave, J., D. Coomes, S. Jansen, S. L. Lewis, N. G. Swenson, and A. E. Zanne. 2009. Towards a world wide wood economics spectrum. Ecology Letters 12:351-366.","Ziziphus","Rhamnaceae","Ziziphus itacaiunensis"
"Zanne","Amy",61,"Global Wood Density Database","Ziziphus inermis",57551,"Ziziphus inermis",753022,3368510,4,"Stem dry mass per stem fresh volume (stem specific density, SSD, wood density)",4,"Wood density; stem specific density","WSG (g/cm^3)",0.72,"g/cm^3","Single",NA,NA,NA,0.72,"mg/mm3",NA,NA,0.694634,"Chave, J., D. Coomes, S. Jansen, S. L. Lewis, N. G. Swenson, and A. E. Zanne. 2009. Towards a world wide wood economics spectrum. Ecology Letters 12:351-366.","Ziziphus","Rhamnaceae","Ziziphus inermis"
"Zanne","Amy",61,"Global Wood Density Database","Ziziphus grewioides",57546,"Ziziphus grewioides",753021,3368508,4,"Stem dry mass per stem fresh volume (stem specific density, SSD, wood density)",4,"Wood density; stem specific density","WSG (g/cm^3)",0.57687,"g/cm^3","Single",NA,NA,NA,0.57687,"mg/mm3",NA,NA,1.53233,"Chave, J., D. Coomes, S. Jansen, S. L. Lewis, N. G. Swenson, and A. E. Zanne. 2009. Towards a world wide wood economics spectrum. Ecology Letters 12:351-366.","Ziziphus","Rhamnaceae","Ziziphus grewioides"
"Zanne","Amy",61,"Global Wood Density Database","Ziziphus cinnamomum",57540,"Ziziphus cinnamomum",753020,3368506,4,"Stem dry mass per stem fresh volume (stem specific density, SSD, wood density)",4,"Wood density; stem specific density","WSG (g/cm^3)",0.8,"g/cm^3","Single",NA,NA,NA,0.8,"mg/mm3",NA,NA,1.07804,"Chave, J., D. Coomes, S. Jansen, S. L. Lewis, N. G. Swenson, and A. E. Zanne. 2009. Towards a world wide wood economics spectrum. Ecology Letters 12:351-366.","Ziziphus","Rhamnaceae","Ziziphus cinnamomum"
"Zanne","Amy",61,"Global Wood Density Database","Ziziphus cinnamomum",57540,"Ziziphus cinnamomum",753019,3368504,4,"Stem dry mass per stem fresh volume (stem specific density, SSD, wood density)",4,"Wood density; stem specific density","WSG (g/cm^3)",0.87,"g/cm^3","Single",NA,NA,NA,0.87,"mg/mm3",NA,NA,1.43894,"Chave, J., D. Coomes, S. Jansen, S. L. Lewis, N. G. Swenson, and A. E. Zanne. 2009. Towards a world wide wood economics spectrum. Ecology Letters 12:351-366.","Ziziphus","Rhamnaceae","Ziziphus cinnamomum"
"Zanne","Amy",61,"Global Wood Density Database","Ziziphus celtidifolia",57538,"Ziziphus celtidifolia",753018,3368502,4,"Stem dry mass per stem fresh volume (stem specific density, SSD, wood density)",4,"Wood density; stem specific density","WSG (g/cm^3)",0.78,"g/cm^3","Single",NA,NA,NA,0.78,"mg/mm3",NA,NA,0.969105,"Chave, J., D. Coomes, S. Jansen, S. L. Lewis, N. G. Swenson, and A. E. Zanne. 2009. Towards a world wide wood economics spectrum. Ecology Letters 12:351-366.","Ziziphus","Rhamnaceae","Ziziphus celtidifolia"
"Zanne","Amy",61,"Global Wood Density Database","Ziziphus abyssinica",57532,"Ziziphus abyssinica",753017,3368500,4,"Stem dry mass per stem fresh volume (stem specific density, SSD, wood density)",4,"Wood density; stem specific density","WSG (g/cm^3)",0.813645,"g/cm^3","Single",NA,NA,NA,0.813645,"mg/mm3",NA,NA,1.1508,"Chave, J., D. Coomes, S. Jansen, S. L. Lewis, N. G. Swenson, and A. E. Zanne. 2009. Towards a world wide wood economics spectrum. Ecology Letters 12:351-366.","Ziziphus","Rhamnaceae","Ziziphus abyssinica"
"Zanne","Amy",61,"Global Wood Density Database","Zeyheria tuberculosa",57480,"Zeyheria tuberculosa",753016,3368498,4,"Stem dry mass per stem fresh volume (stem specific density, SSD, wood density)",4,"Wood density; stem specific density","WSG (g/cm^3)",0.77,"g/cm^3","Single",NA,NA,NA,0.77,"mg/mm3",NA,NA,1.33619,"Chave, J., D. Coomes, S. Jansen, S. L. Lewis, N. G. Swenson, and A. E. Zanne. 2009. Towards a world wide wood economics spectrum. Ecology Letters 12:351-366.","Zeyheria","Bignoniaceae","Zeyheria tuberculosa"
"Zanne","Amy",61,"Global Wood Density Database","Zelkova serrata",57464,"Zelkova serrata",753015,3368496,4,"Stem dry mass per stem fresh volume (stem specific density, SSD, wood density)",4,"Wood density; stem specific density","WSG (g/cm^3)",0.5,"g/cm^3","Single",NA,NA,NA,0.5,"mg/mm3",NA,NA,1.69703,"Chave, J., D. Coomes, S. Jansen, S. L. Lewis, N. G. Swenson, and A. E. Zanne. 2009. Towards a world wide wood economics spectrum. Ecology Letters 12:351-366.","Zelkova","Ulmaceae","Zelkova serrata"
"Zanne","Amy",61,"Global Wood Density Database","Zelkova schneideriana",57463,"Zelkova schneideriana",753014,3368494,4,"Stem dry mass per stem fresh volume (stem specific density, SSD, wood density)",4,"Wood density; stem specific density","WSG (g/cm^3)",0.666,"g/cm^3","Single",NA,NA,NA,0.666,"mg/mm3",NA,NA,0.810247,"Chave, J., D. Coomes, S. Jansen, S. L. Lewis, N. G. Swenson, and A. E. Zanne. 2009. Towards a world wide wood economics spectrum. Ecology Letters 12:351-366.","Zelkova","Ulmaceae","Zelkova schneideriana"
"Zanne","Amy",61,"Global Wood Density Database","Zelkova schneideriana",57463,"Zelkova schneideriana",753013,3368492,4,"Stem dry mass per stem fresh volume (stem specific density, SSD, wood density)",4,"Wood density; stem specific density","WSG (g/cm^3)",0.681051,"g/cm^3","Single",NA,NA,NA,0.681051,"mg/mm3",NA,NA,0.906399,"Chave, J., D. Coomes, S. Jansen, S. L. Lewis, N. G. Swenson, and A. E. Zanne. 2009. Towards a world wide wood economics spectrum. Ecology Letters 12:351-366.","Zelkova","Ulmaceae","Zelkova schneideriana"
"Zanne","Amy",61,"Global Wood Density Database","Zelkova formosana",57461,"Zelkova formosana",753012,3368490,4,"Stem dry mass per stem fresh volume (stem specific density, SSD, wood density)",4,"Wood density; stem specific density","WSG (g/cm^3)",0.8,"g/cm^3","Single",NA,NA,NA,0.8,"mg/mm3",NA,NA,1.599,"Chave, J., D. Coomes, S. Jansen, S. L. Lewis, N. G. Swenson, and A. E. Zanne. 2009. Towards a world wide wood economics spectrum. Ecology Letters 12:351-366.","Zelkova","Ulmaceae","Zelkova formosana"
"Zanne","Amy",61,"Global Wood Density Database","Zanthoxylum veneficum",57443,"Zanthoxylum veneficum",753011,3368488,4,"Stem dry mass per stem fresh volume (stem specific density, SSD, wood density)",4,"Wood density; stem specific density","WSG (g/cm^3)",0.68019,"g/cm^3","Single",NA,NA,NA,0.68019,"mg/mm3",NA,NA,2.11247,"Chave, J., D. Coomes, S. Jansen, S. L. Lewis, N. G. Swenson, and A. E. Zanne. 2009. Towards a world wide wood economics spectrum. Ecology Letters 12:351-366.","Zanthoxylum","Rutaceae","Zanthoxylum veneficum"
"Zanne","Amy",61,"Global Wood Density Database","Zanthoxylum veneficum",57443,"Zanthoxylum veneficum",753010,3368486,4,"Stem dry mass per stem fresh volume (stem specific density, SSD, wood density)",4,"Wood density; stem specific density","WSG (g/cm^3)",0.432157,"g/cm^3","Single",NA,NA,NA,0.432157,"mg/mm3",NA,NA,2.11247,"Chave, J., D. Coomes, S. Jansen, S. L. Lewis, N. G. Swenson, and A. E. Zanne. 2009. Towards a world wide wood economics spectrum. Ecology Letters 12:351-366.","Zanthoxylum","Rutaceae","Zanthoxylum veneficum"
